 Destination Port	 Flow Duration	 Total Fwd Packets	 Total Backward Packets	Total Length of Fwd Packets	 Total Length of Bwd Packets	 Fwd Packet Length Max	 Fwd Packet Length Min	 Fwd Packet Length Mean	 Fwd Packet Length Std	Bwd Packet Length Max	 Bwd Packet Length Min	 Bwd Packet Length Mean	 Bwd Packet Length Std	Flow Bytes/s	 Flow Packets/s	 Flow IAT Mean	 Flow IAT Std	 Flow IAT Max	 Flow IAT Min	Fwd IAT Total	 Fwd IAT Mean	 Fwd IAT Std	 Fwd IAT Max	 Fwd IAT Min	Bwd IAT Total	 Bwd IAT Mean	 Bwd IAT Std	 Bwd IAT Max	 Bwd IAT Min	Fwd PSH Flags	 Bwd PSH Flags	 Fwd URG Flags	 Bwd URG Flags	 Fwd Header Length	 Bwd Header Length	Fwd Packets/s	 Bwd Packets/s	 Min Packet Length	 Max Packet Length	 Packet Length Mean	 Packet Length Std	 Packet Length Variance	FIN Flag Count	 SYN Flag Count	 RST Flag Count	 PSH Flag Count	 ACK Flag Count	 URG Flag Count	 CWE Flag Count	 ECE Flag Count	 Down/Up Ratio	 Average Packet Size	 Avg Fwd Segment Size	 Avg Bwd Segment Size	 Fwd Header Length	Fwd Avg Bytes/Bulk	 Fwd Avg Packets/Bulk	 Fwd Avg Bulk Rate	 Bwd Avg Bytes/Bulk	 Bwd Avg Packets/Bulk	Bwd Avg Bulk Rate	Subflow Fwd Packets	 Subflow Fwd Bytes	 Subflow Bwd Packets	 Subflow Bwd Bytes	Init_Win_bytes_forward	 Init_Win_bytes_backward	 act_data_pkt_fwd	 min_seg_size_forward	Active Mean	 Active Std	 Active Max	 Active Min	Idle Mean	 Idle Std	 Idle Max	 Idle Min	 Label
80	99574796	7	6	369	11595	369	0	52.71428571	139.4688905	4344	0	1932.5	1754.831473	120.1508864	0.130555126	8297899.667	28700000	99400000	0	99400000	16600000	40600000	99400000	0	144572	28914.4	58542.34446	133295	15	0	0	0	0	232	200	0.070298914	0.060256212	0	4344	854.5714286	1460.152085	2132044.11	0	0	0	0	1	0	0	0	0	920.3076923	52.71428571	1932.5	232	0	0	0	0	0	0	7	369	6	11595	251	235	1	32	5	0	5	5	99400000	0	99400000	99400000	DoS Hulk
80	100273916	6	8	361	11595	343	0	60.16666667	138.5906442	5792	0	1449.375	2046.673464	119.2334006	0.139617565	7713378.154	27800000	100000000	4	100000000	20000000	44800000	100000000	4	100000000	14300000	37800000	100000000	46	0	0	0	0	164	264	0.059836099	0.079781466	0	5792	797.4666667	1619.217309	2621864.695	1	0	0	0	0	0	0	0	1	854.4285714	60.16666667	1449.375	164	0	0	0	0	0	0	6	361	8	11595	0	235	3	20	11999	0	11999	11999	100000000	0	100000000	100000000	DoS Hulk
53	191	2	2	108	268	54	54	54	0	134	134	134	0	1968586.387	20942.40838	63.66666667	69.83074776	140	3	3	3	0	3	3	48	48	0	48	48	0	0	0	0	64	64	10471.20419	10471.20419	54	134	86	43.8178046	1920	0	0	0	0	0	0	0	0	1	107.5	54	134	64	0	0	0	0	0	0	2	108	2	268	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	100490208	16	2	2318	0	231	0	144.875	114.8488137	0	0	0	0	23.06692409	0.17912193	5911188.706	11700000	46100000	152	100000000	6699347.2	12300000	46100000	496	31400000	31400000	0	31400000	31400000	0	0	0	0	536	80	0.159219493	0.019902437	0	231	122	118.0578954	13937.66667	0	0	0	1	0	0	0	0	0	128.7777778	144.875	0	536	0	0	0	0	0	0	16	2318	2	0	29200	28960	11	32	4707195	6656151.695	9413805	585	11200000	6639149.075	19900000	5714340	DoS slowloris
80	3	2	0	0	0	0	0	0	0	0	0	0	0	0	666666.6667	3	0	3	3	3	3	0	3	3	0	0	0	0	0	0	0	0	0	64	0	666666.6667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
80	115819237	6	6	367	11595	355	0	61.16666667	143.9783549	7251	0	1932.5	3131.772645	103.2816336	0.103609731	10500000	30000000	99800000	4	116000000	23200000	43400000	99800000	478	116000000	23200000	51800000	116000000	4	0	0	0	0	184	200	0.051804866	0.051804866	0	7251	920.6153846	2246.396097	5046295.423	1	0	0	0	0	0	0	0	1	997.3333333	61.16666667	1932.5	184	0	0	0	0	0	0	6	367	6	11595	0	235	2	20	11951	0	11951	11951	57900000	59200000	99800000	16000000	DoS Hulk
53	273	2	2	68	250	34	34	34	0	125	125	125	0	1164835.165	14652.01465	91	152.4204711	267	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	64	64	7326.007326	7326.007326	34	125	70.4	49.84275273	2484.3	0	0	0	0	0	0	0	0	1	88	34	125	64	0	0	0	0	0	0	2	68	2	250	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
53	141126	1	1	50	208	50	50	50	0	208	208	208	0	1828.153565	14.17173306	141126	0	141126	141126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	20	7.085866531	7.085866531	50	208	102.6666667	91.22134253	8321.333333	0	0	0	0	0	0	0	0	1	154	50	208	32	0	0	0	0	0	0	1	50	1	208	-1	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
80	5783122	4	2	0	0	0	0	0	0	0	0	0	0	0	1.037501889	1156624.4	2057362.128	4757002	56	5783122	1927707.333	2497178.828	4757002	31167	994957	994957	0	994957	994957	0	0	0	0	136	80	0.691667926	0.345833963	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	4	0	2	0	29200	28960	0	32	0	0	0	0	0	0	0	0	BENIGN
443	128651	1	1	6	6	6	6	6	0	6	6	6	0	93.2756061	15.54593435	128651	0	128651	128651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	7.772967175	7.772967175	6	6	6	0	0	0	0	0	0	1	1	0	0	1	9	6	6	20	0	0	0	0	0	0	1	6	1	6	269	61	0	20	0	0	0	0	0	0	0	0	BENIGN
53	30904	1	1	47	79	47	47	47	0	79	79	79	0	4077.142118	64.71654155	30904	0	30904	30904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	32.35827077	32.35827077	47	79	57.66666667	18.47520861	341.3333333	0	0	0	0	0	0	0	0	1	86.5	47	79	20	0	0	0	0	0	0	1	47	1	79	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
53	206	2	2	60	264	30	30	30	0	132	132	132	0	1572815.534	19417.47573	68.66666667	77.39724371	154	3	49	49	0	49	49	3	3	0	3	3	0	0	0	0	40	40	9708.737864	9708.737864	30	132	70.8	55.86770087	3121.2	0	0	0	0	0	0	0	0	1	88.5	30	132	40	0	0	0	0	0	0	2	60	2	264	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
53	31248	2	2	78	160	39	39	39	0	80	80	80	0	7616.487455	128.0081925	10416	18035.84506	31242	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	40	40	64.00409626	64.00409626	39	80	55.4	22.45662486	504.3	0	0	0	0	0	0	0	0	1	69.25	39	80	40	0	0	0	0	0	0	2	78	2	160	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
53	182	2	2	60	264	30	30	30	0	132	132	132	0	1780219.78	21978.02198	60.66666667	64.93329911	131	3	3	3	0	3	3	48	48	0	48	48	0	0	0	0	40	40	10989.01099	10989.01099	30	132	70.8	55.86770087	3121.2	0	0	0	0	0	0	0	0	1	88.5	30	132	40	0	0	0	0	0	0	2	60	2	264	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	17481347	7	5	566	11632	566	0	80.85714286	213.9278917	10184	0	2326.4	4437.056321	697.772317	0.686445959	1589213.364	3909839.355	12500000	4	12500000	2080102.833	5094487.556	12500000	4	17500000	4370334	5896056.361	12500000	183	0	0	0	0	232	168	0.400426809	0.286019149	0	10184	938.3076923	2808.995057	7890453.231	0	0	0	1	0	0	0	0	0	1016.5	80.85714286	2326.4	232	0	0	0	0	0	0	7	566	5	11632	29200	236	1	32	781	0	781	781	12500000	0	12500000	12500000	DoS GoldenEye
80	85809381	6	6	382	11595	382	0	63.66666667	155.950847	4344	0	1932.5	1754.831473	139.5768139	0.13984485	7800852.818	25800000	85700000	1	85700000	17100000	38300000	85700000	1	145710	29142	57457.54169	131350	16	0	0	0	0	200	200	0.069922425	0.069922425	0	4344	921.3076923	1497.662812	2242993.897	0	0	0	0	1	0	0	0	1	998.0833333	63.66666667	1932.5	200	0	0	0	0	0	0	6	382	6	11595	251	235	1	32	2	0	2	2	85700000	0	85700000	85700000	DoS Hulk
45544	61	1	1	0	0	0	0	0	0	0	0	0	0	0	32786.88525	61	0	61	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	16393.44262	16393.44262	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	3	229	0	32	0	0	0	0	0	0	0	0	BENIGN
443	5421643	4	5	598	179	517	0	149.5	247.3519759	161	0	35.8	70.03713301	143.3144897	1.660013394	677705.375	1735192.949	4968063	94	278273	92757.66667	79141.90001	138719	1373	5283556	1320889	2432621.972	4968063	385	0	0	0	0	92	112	0.737783731	0.922229664	0	517	77.7	162.8244112	26511.78889	0	0	0	1	0	0	0	0	1	86.33333333	149.5	35.8	92	0	0	0	0	0	0	4	598	5	179	8192	16	3	20	0	0	0	0	0	0	0	0	BENIGN
443	116388429	23	26	1600	14306	663	0	69.56521739	171.4499201	1460	0	550.2307692	657.0582505	136.6630698	0.42100405	2424758.938	4274731.005	10100000	1	116000000	5290383.136	5019895.479	10100000	1	111000000	4458929.16	5099654.06	10100000	1	0	0	0	0	472	664	0.197614146	0.223389904	0	1460	318.12	541.4025489	293116.72	0	0	0	1	0	0	0	0	1	324.6122449	69.56521739	550.2307692	472	0	0	0	0	0	0	23	1600	26	14306	8192	32	22	20	57782.54545	130638.7968	451161	14963	10100000	16039.6936	10100000	10000000	BENIGN
80	98235539	5	7	380	11595	368	0	76	163.260528	5803	0	1656.428571	2430.211229	121.9008937	0.122155384	8930503.545	29600000	98200000	3	98200000	24600000	49100000	98200000	3	98200000	16400000	40100000	98200000	3	0	0	0	0	144	232	0.050898077	0.071257307	0	5803	921.6153846	1909.090252	3644625.59	1	0	0	0	0	0	0	0	1	998.4166667	76	1656.428571	144	0	0	0	0	0	0	5	380	7	11595	0	235	2	20	13006	0	13006	13006	98200000	0	98200000	98200000	DoS Hulk
443	115656094	20	19	1115	3669	437	0	55.75	122.7684491	1460	0	193.1052632	455.8176895	41.36401148	0.337206615	3043581.421	4575229.062	10000000	2	116000000	6087162.842	4879020.871	10000000	48	110000000	6135326.611	5024935.642	10000000	2	0	0	0	0	412	392	0.172926469	0.164280146	0	1460	119.6	329.1295279	108326.2462	0	0	0	1	0	0	0	0	0	122.6666667	55.75	193.1052632	412	0	0	0	0	0	0	20	1115	19	3669	8192	5120	19	20	40584.58333	42136.035	174384	28281	9597419.25	1387583.718	10000000	5191512	BENIGN
80	84887014	8	5	335	11595	335	0	41.875	118.4403858	8688	0	2319	3774.237539	140.5397532	0.153144744	7073917.833	24500000	84700000	1	84800000	12100000	32000000	84700000	1	147268	36817	64535.64612	133127	46	0	0	0	0	264	168	0.094242919	0.058901824	0	8688	852.1428571	2382.86256	5678033.978	0	0	0	0	1	0	0	0	0	917.6923077	41.875	2319	264	0	0	0	0	0	0	8	335	5	11595	251	235	1	32	985	0	985	985	84700000	0	84700000	84700000	DoS Hulk
57689	216	2	0	12	0	6	6	6	0	0	0	0	0	55555.55556	9259.259259	216	0	216	216	216	216	0	216	216	0	0	0	0	0	0	0	0	0	40	0	9259.259259	0	6	6	6	0	0	0	0	0	0	1	0	0	0	0	9	6	0	40	0	0	0	0	0	0	2	12	0	0	30	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	85975050	5	6	724	11595	359	0	144.8	195.5522948	4344	0	1932.5	1754.831473	143.2857556	0.127944095	8597505	27100000	85600000	4	85800000	21500000	42800000	85600000	4	364351	72870.2	104595.02	226978	49	0	0	0	0	156	200	0.058156407	0.069787688	0	4344	1027.083333	1519.675112	2309412.447	1	0	0	0	0	0	0	0	1	1120.454545	144.8	1932.5	156	0	0	0	0	0	0	5	724	6	11595	0	235	2	20	0	0	0	0	85600000	0	85600000	85600000	DoS Hulk
59886	54	1	1	0	0	0	0	0	0	0	0	0	0	0	37037.03704	54	0	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	18518.51852	18518.51852	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	32	0	0	0	0	0	0	1	0	1	0	31	304	0	32	0	0	0	0	0	0	0	0	BENIGN
53	23982	2	2	96	224	48	48	48	0	112	112	112	0	13343.34084	166.7917605	7994	13840.818	23976	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	40	40	83.39588024	83.39588024	48	112	73.6	35.05424368	1228.8	0	0	0	0	0	0	0	0	1	92	48	112	40	0	0	0	0	0	0	2	96	2	224	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
53	785	2	2	66	170	33	33	33	0	85	85	85	0	300636.9427	5095.541401	261.6666667	447.158063	778	3	4	4	0	4	4	3	3	0	3	3	0	0	0	0	64	64	2547.770701	2547.770701	33	85	53.8	28.48157299	811.2	0	0	0	0	0	0	0	0	1	67.25	33	85	64	0	0	0	0	0	0	2	66	2	170	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
443	117729455	56	75	3184	82671	274	0	56.85714286	81.32190325	4230	0	1102.28	832.4338389	729.2567523	1.112720687	905611.1923	7173435.233	58100000	2	118000000	2140535.545	11000000	58100000	68	118000000	1590635.649	9481534.882	58100000	2	0	0	0	0	1156	1512	0.475666858	0.637053828	0	4230	650.4166667	815.4418092	664945.3441	0	0	0	1	0	0	0	0	1	655.3816794	56.85714286	1102.28	1156	0	0	0	0	0	0	56	3184	75	82671	8192	173	53	20	750664	926895.3678	1406078	95250	58100000	61209.99141	58100000	58000000	BENIGN
53	226	2	2	104	296	52	52	52	0	148	148	148	0	1769911.504	17699.11504	75.33333333	89.198281	175	3	48	48	0	48	48	3	3	0	3	3	0	0	0	0	64	64	8849.557522	8849.557522	52	148	90.4	52.58136552	2764.8	0	0	0	0	0	0	0	0	1	113	52	148	64	0	0	0	0	0	0	2	104	2	296	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	59480	3	6	323	11595	323	0	107.6666667	186.4841369	5792	0	1932.5	2181.008184	200369.8722	151.3113652	7435	16294.48532	46187	1	13002	6501	9192.388155	13001	1	59422	11884.4	19967.07804	46187	45	0	0	0	0	104	200	50.43712172	100.8742434	0	5792	1191.8	1888.320171	3565753.067	0	0	0	1	0	0	0	0	2	1324.222222	107.6666667	1932.5	104	0	0	0	0	0	0	3	323	6	11595	29200	235	1	32	0	0	0	0	0	0	0	0	DoS Hulk
53	313584	1	1	47	172	47	47	47	0	172	172	172	0	698.3774682	6.377876422	313584	0	313584	313584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	32	3.188938211	3.188938211	47	172	88.66666667	72.16878365	5208.333333	0	0	0	0	0	0	0	0	1	133	47	172	32	0	0	0	0	0	0	1	47	1	172	-1	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
80	86979545	2	0	0	0	0	0	0	0	0	0	0	0	0	0.022993912	87000000	0	87000000	87000000	87000000	87000000	0	87000000	87000000	0	0	0	0	0	0	0	0	0	64	0	0.022993912	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	296	-1	0	32	0	0	0	0	87000000	0	87000000	87000000	DoS GoldenEye
443	62367241	17	15	1437	6667	547	0	84.52941176	172.8225671	1460	0	444.4666667	582.7895806	129.9400113	0.513089877	2011846.484	3938724.976	10000000	49	62400000	3897952.563	4883814.774	10100000	1282	62300000	4447644.5	5017897.763	10100000	49	0	0	0	0	352	372	0.272578997	0.24051088	0	1460	245.5757576	444.672494	197733.6269	0	0	0	1	0	0	0	0	0	253.25	84.52941176	444.4666667	352	0	0	0	0	0	0	17	1437	15	6667	8192	127	16	20	481783.3333	935238.5442	2390831	99769	9912698.5	189471.7571	10000000	9537677	BENIGN
53	61221	2	2	86	242	43	43	43	0	121	121	121	0	5357.638719	65.33705755	20407	35340.76468	61215	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	64	40	32.66852877	32.66852877	43	121	74.2	42.72235949	1825.2	0	0	0	0	0	0	0	0	1	92.75	43	121	64	0	0	0	0	0	0	2	86	2	242	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	83028288	10	5	738	11595	369	0	73.8	155.5840609	7240	0	2319	3331.638186	148.5397362	0.180661319	5930592	21800000	81800000	1	83000000	9220289.778	27200000	81800000	1	269607	67401.75	106593.9954	224078	116	0	0	0	0	336	168	0.120440879	0.06022044	0	7240	770.8125	2033.944418	4136929.896	0	0	0	0	1	0	0	0	0	822.2	73.8	2319	336	0	0	0	0	0	0	10	738	5	11595	251	235	2	32	905	0	905	905	81800000	0	81800000	81800000	DoS Hulk
80	100491758	6	7	736	11595	362	0	122.6666667	185.4062207	4344	0	1656.428571	1760.597234	122.7065806	0.129363843	8374313.167	28900000	100000000	46	100000000	20100000	44700000	100000000	1010	100000000	16700000	40800000	100000000	46	0	0	0	0	176	232	0.059706389	0.069657454	0	4344	881.2142857	1446.352451	2091935.412	1	0	0	0	0	0	0	0	1	949	122.6666667	1656.428571	176	0	0	0	0	0	0	6	736	7	11595	0	235	3	20	10004	0	10004	10004	100000000	0	100000000	100000000	DoS Hulk
80	100587783	5	7	317	11595	305	0	63.4	135.0918206	4344	0	1656.428571	1760.597234	118.4239243	0.119298782	9144343.909	30300000	100000000	33	100000000	25100000	50200000	100000000	987	101000000	16800000	41000000	100000000	48	0	0	0	0	144	232	0.049707826	0.069590956	0	4344	916.7692308	1499.210412	2247631.859	1	0	0	0	0	0	0	0	1	993.1666667	63.4	1656.428571	144	0	0	0	0	0	0	5	317	7	11595	0	235	2	20	11994	0	11994	11994	100000000	0	100000000	100000000	DoS Hulk
49284	56	1	1	6	6	6	6	6	0	6	6	6	0	214285.7143	35714.28571	56	0	56	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	17857.14286	17857.14286	6	6	6	0	0	0	0	0	0	1	1	0	0	1	9	6	6	20	0	0	0	0	0	0	1	6	1	6	14600	29200	0	20	0	0	0	0	0	0	0	0	BENIGN
80	3	2	0	0	0	0	0	0	0	0	0	0	0	0	666666.6667	3	0	3	3	3	3	0	3	3	0	0	0	0	0	0	0	0	0	64	0	666666.6667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	274	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
80	85875268	4	6	383	11595	377	0	95.75	187.5213321	5792	0	1932.5	2181.008184	139.4813697	0.116447963	9541696.444	28600000	85700000	5	85800000	28600000	49500000	85700000	5	135343	27068.6	53377.35898	122026	45	0	0	0	0	124	200	0.046579185	0.069868778	0	5792	1089.454545	1824.212124	3327749.873	1	0	0	0	0	0	0	0	1	1198.4	95.75	1932.5	124	0	0	0	0	0	0	4	383	6	11595	0	235	1	20	0	0	0	0	85700000	0	85700000	85700000	DoS Hulk
80	98547672	5	7	325	11595	313	0	65	138.6686699	5792	0	1656.428571	2120.732252	120.9566878	0.121768478	8958879.273	29700000	98400000	3	98400000	24600000	49200000	98400000	192	98500000	16400000	40200000	98400000	45	0	0	0	0	144	232	0.050736866	0.071031612	0	5792	917.3846154	1716.310701	2945722.423	1	0	0	0	0	0	0	0	1	993.8333333	65	1656.428571	144	0	0	0	0	0	0	5	325	7	11595	0	235	2	20	13996	0	13996	13996	98400000	0	98400000	98400000	DoS Hulk
53	235	2	2	88	120	44	44	44	0	60	60	60	0	885106.383	17021.2766	78.33333333	51.6752681	138	48	49	49	0	49	49	48	48	0	48	48	0	0	0	0	52	40	8510.638298	8510.638298	44	60	50.4	8.76356092	76.8	0	0	0	0	0	0	0	0	1	63	44	60	52	0	0	0	0	0	0	2	88	2	120	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
80	994	5	0	0	0	0	0	0	0	0	0	0	0	0	5030.181087	248.5	491.6682486	986	1	994	248.5	491.6682486	986	1	0	0	0	0	0	0	0	0	0	160	0	5030.181087	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	160	0	0	0	0	0	0	5	0	0	0	274	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
80	2999981	3	0	0	0	0	0	0	0	0	0	0	0	0	1.000006333	1499990.5	712750.2004	2003981	996000	2999981	1499990.5	712750.2004	2003981	996000	0	0	0	0	0	0	0	0	0	120	0	1.000006333	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	3	0	0	0	29200	-1	0	40	0	0	0	0	0	0	0	0	DoS slowloris
80	4	2	0	0	0	0	0	0	0	0	0	0	0	0	500000	4	0	4	4	4	4	0	4	4	0	0	0	0	0	0	0	0	0	64	0	500000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	64	0	0	0	0	0	0	2	0	0	0	251	-1	0	32	0	0	0	0	0	0	0	0	DoS Hulk
53	377	1	1	42	58	42	42	42	0	58	58	58	0	265251.9894	5305.039788	377	0	377	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	2652.519894	2652.519894	42	58	47.33333333	9.237604307	85.33333333	0	0	0	0	0	0	0	0	1	71	42	58	20	0	0	0	0	0	0	1	42	1	58	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
80	40515388	11	9	1302	5310	434	0	118.3636364	202.7211251	1770	0	590	885	163.1972524	0.493639602	2132388.842	4041871.931	10200000	15	31900000	3190611	4791974.923	10200000	344	40500000	5059804.625	5042508.714	10200000	727	0	0	0	0	360	296	0.271501781	0.222137821	0	1770	314.8571429	627.7711594	394096.6286	0	0	0	1	0	0	0	0	0	330.6	118.3636364	590	360	0	0	0	0	0	0	11	1302	9	5310	29200	1006	3	32	546368	882217.4873	1565065	36912	10100000	99234.52269	10200000	10000000	BENIGN
53	222	2	2	80	112	40	40	40	0	56	56	56	0	864864.8649	18018.01802	74	45.90206967	127	47	48	48	0	48	48	47	47	0	47	47	0	0	0	0	40	40	9009.009009	9009.009009	40	56	46.4	8.76356092	76.8	0	0	0	0	0	0	0	0	1	58	40	56	40	0	0	0	0	0	0	2	80	2	112	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
443	5443463	9	6	356	3819	199	0	39.55555556	72.76350581	1448	0	636.5	672.1445529	766.9749937	2.75559878	388818.7857	1418711.147	5317758	1	5443463	680432.875	1873903.073	5317758	1	59866	11973.2	14291.35028	29711	47	0	0	0	0	296	200	1.653359268	1.102239512	0	1448	260.9375	493.7414261	243780.5958	0	0	0	1	0	0	0	0	0	278.3333333	39.55555556	636.5	296	0	0	0	0	0	0	9	356	6	3819	29200	61	3	32	125704	0	125704	125704	5317758	0	5317758	5317758	BENIGN
443	61282471	15	13	794	850	523	0	52.93333333	142.0515332	674	0	65.38461538	187.2353859	26.82659451	0.456900636	2269721.148	4216192.06	10000000	27	61300000	4377319.357	5145981.346	10100000	109	61200000	5097495.667	5247672.363	10100000	396	0	0	0	0	488	424	0.244768198	0.212132438	0	674	56.68965517	158.9692476	25271.22167	0	0	0	1	0	0	0	0	0	58.71428571	52.93333333	65.38461538	488	0	0	0	0	0	0	15	794	13	850	29200	114	3	32	172196.3333	147642.3837	473570	111814	10000000	15790.12164	10000000	9997705	BENIGN
53	23554	1	1	49	177	49	49	49	0	177	177	177	0	9594.973253	84.91126773	23554	0	23554	23554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	42.45563386	42.45563386	49	177	91.66666667	73.90083446	5461.333333	0	0	0	0	0	0	0	0	1	137.5	49	177	20	0	0	0	0	0	0	1	49	1	177	-1	-1	0	20	0	0	0	0	0	0	0	0	BENIGN
56621	14292	2	1	280	6	274	6	140	189.5046174	6	6	6	0	20011.19507	209.9076406	7146	10066.37214	14264	28	14292	14292	0	14292	14292	0	0	0	0	0	1	0	0	0	40	20	139.9384271	69.96921355	6	274	140	154.7298721	23941.33333	0	1	0	0	1	0	0	0	0	186.6666667	140	6	40	0	0	0	0	0	0	2	280	1	6	60	0	1	20	0	0	0	0	0	0	0	0	BENIGN
38752	20142	3	0	0	0	0	0	0	0	0	0	0	0	0	148.9425082	10071	13819.69493	19843	299	20142	10071	13819.69493	19843	299	0	0	0	0	0	0	0	0	0	96	0	148.9425082	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	96	0	0	0	0	0	0	3	0	0	0	357	-1	0	32	0	0	0	0	0	0	0	0	BENIGN
53	10510	2	2	78	110	39	39	39	0	55	55	55	0	17887.72598	380.5899144	3503.333333	6061.889172	10503	3	4	4	0	4	4	3	3	0	3	3	0	0	0	0	40	40	190.2949572	190.2949572	39	55	45.4	8.76356092	76.8	0	0	0	0	0	0	0	0	1	56.75	39	55	40	0	0	0	0	0	0	2	78	2	110	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
53	297	2	2	46	46	23	23	23	0	23	23	23	0	309764.3098	13468.01347	99	131.1602074	248	1	1	1	0	1	1	48	48	0	48	48	0	0	0	0	64	64	6734.006734	6734.006734	23	23	23	0	0	0	0	0	0	0	0	0	0	1	28.75	23	23	64	0	0	0	0	0	0	2	46	2	46	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
80	98630312	7	5	333	11595	327	0	47.57142857	123.236706	8688	0	2319	3774.237539	120.9364521	0.121666451	8966392	29700000	98600000	1	98600000	16400000	40300000	98600000	1	9073	2268.25	3896.949352	8107	180	0	0	0	0	220	168	0.070972096	0.050694354	0	8688	917.5384615	2466.962492	6085903.936	0	0	0	0	1	0	0	0	0	994	47.57142857	2319	220	0	0	0	0	0	0	7	333	5	11595	251	235	2	20	2017	0	2017	2017	98600000	0	98600000	98600000	DoS Hulk
53	326	2	2	74	444	37	37	37	0	222	222	222	0	1588957.055	12269.93865	108.6666667	144.8631538	274	4	4	4	0	4	4	48	48	0	48	48	0	0	0	0	64	80	6134.969325	6134.969325	37	222	111	101.3286731	10267.5	0	0	0	0	0	0	0	0	1	138.75	37	222	64	0	0	0	0	0	0	2	74	2	444	-1	-1	1	32	0	0	0	0	0	0	0	0	BENIGN
53	207	2	2	88	472	44	44	44	0	236	236	236	0	2705314.01	19323.6715	69	114.3153533	201	3	3	3	0	3	3	3	3	0	3	3	0	0	0	0	40	40	9661.835749	9661.835749	44	236	120.8	105.162731	11059.2	0	0	0	0	0	0	0	0	1	151	44	236	40	0	0	0	0	0	0	2	88	2	472	-1	-1	1	20	0	0	0	0	0	0	0	0	BENIGN
443	60823232	14	14	1105	4438	711	0	78.92857143	191.7139152	1460	0	317	550.683212	91.13294078	0.460350413	2252712.296	4206380.649	10200000	2	51700000	3975373.769	5100693.839	10200000	197	60800000	4675471.385	5141389.802	10200000	2	0	0	0	0	300	292	0.230175207	0.230175207	0	1460	191.137931	416.3903323	173380.9089	0	0	0	1	0	0	0	0	1	197.9642857	78.92857143	317	300	0	0	0	0	0	0	14	1105	14	4438	29200	34	13	20	172420	318950.5126	823475	42162	9964785	429759.9071	10200000	9101082	BENIGN
